  Time                 , V(VO)                
  1.003034602263e-003  ,2.767913296094e+000  
  1.003041602264e-003  ,2.771527806343e+000  
  1.003048602265e-003  ,2.775254826324e+000  
  1.003055602266e-003  ,2.779094223980e+000  
  1.003062602268e-003  ,2.783045750549e+000  
  1.003069602269e-003  ,2.787108944209e+000  
  1.003076602270e-003  ,2.791283453447e+000  
  1.003083602271e-003  ,2.795569031301e+000  
  1.003090602272e-003  ,2.799965449944e+000  
  1.003097602273e-003  ,2.804472313146e+000  
  1.003104602274e-003  ,2.809089250943e+000  
  1.003111602275e-003  ,2.813816060653e+000  
  1.003118602276e-003  ,2.818652327998e+000  
  1.003125602277e-003  ,2.823597771391e+000  
  1.003132602279e-003  ,2.828652089202e+000  
  1.003139602280e-003  ,2.833815050933e+000  
  1.003146602281e-003  ,2.839086270631e+000  
  1.003153602282e-003  ,2.844465436618e+000  
  1.003160602283e-003  ,2.849952237339e+000  
  1.003167602284e-003  ,2.855546362514e+000  
  1.003174602285e-003  ,2.861247502025e+000  
  1.003181602286e-003  ,2.867055345641e+000  
  1.003188602287e-003  ,2.872969532160e+000  
  1.003195602288e-003  ,2.878989786885e+000  
  1.003202602290e-003  ,2.885115886739e+000  
  1.003209602291e-003  ,2.891347454396e+000  
  1.003216602292e-003  ,2.897684181542e+000  
  1.003223602293e-003  ,2.904125709008e+000  
  1.003230602294e-003  ,2.910671763492e+000  
  1.003237602295e-003  ,2.917322123089e+000  
  1.003244602296e-003  ,2.924076412533e+000  
  1.003251602297e-003  ,2.930934274268e+000  
  1.003258602298e-003  ,2.937895504212e+000  
  1.003265602299e-003  ,2.944959694519e+000  
  1.003272602301e-003  ,2.952126641552e+000  
  1.003279602302e-003  ,2.959395989208e+000  
  1.003286602303e-003  ,2.966767432718e+000  
  1.003293602304e-003  ,2.974240667651e+000  
  1.003300602305e-003  ,2.981815389894e+000  
  1.003307602306e-003  ,2.989491295675e+000  
  1.003314602307e-003  ,2.997268081611e+000  
  1.003321602308e-003  ,3.005145394216e+000  
  1.003328602309e-003  ,3.013122964526e+000  
  1.003335602310e-003  ,3.021200574177e+000  
  1.003342602312e-003  ,3.029377853895e+000  
  1.003349602313e-003  ,3.037654502041e+000  
  1.003356602314e-003  ,3.046030217326e+000  
  1.003363602315e-003  ,3.054504698813e+000  
  1.003370602316e-003  ,3.063077645918e+000  
  1.003377602317e-003  ,3.071748708442e+000  
  1.003384602318e-003  ,3.080517686507e+000  
  1.003391602319e-003  ,3.089384230565e+000  
  1.003398602320e-003  ,3.098348041452e+000  
  1.003405602321e-003  ,3.107408770674e+000  
  1.003412602323e-003  ,3.116566219372e+000  
  1.003419602324e-003  ,3.125820039724e+000  
  1.003426602325e-003  ,3.135169933901e+000  
  1.003433602326e-003  ,3.144615554935e+000  
  1.003440602327e-003  ,3.154156704860e+000  
  1.003447602328e-003  ,3.163793037476e+000  
  1.003454602329e-003  ,3.173524256466e+000  
  1.003461602330e-003  ,3.183350065862e+000  
  1.003468602331e-003  ,3.193270170083e+000  
  1.003475602332e-003  ,3.203284273897e+000  
  1.003482602334e-003  ,3.213392082426e+000  
  1.003489602335e-003  ,3.223593301162e+000  
  1.003496602336e-003  ,3.233887587003e+000  
  1.003503602337e-003  ,3.244274744126e+000  
  1.003510602338e-003  ,3.254754430086e+000  
