X--Trace 1::[I(C2:1) | I(PR2)];Y--Trace 1::[I(C2:1) | I(PR2)];;X--Trace 2::[V(out2) | V(PR1)];Y--Trace 2::[V(out2) | V(PR1)]
2.6724E-05;0.007324334;;2.6724E-05;12.1238548
2.6725E-05;0.007324301;;2.6725E-05;12.12718403
2.6726E-05;0.007324267;;2.6726E-05;12.13051325
2.6727E-05;0.007324233;;2.6727E-05;12.13384246
2.6728E-05;0.007324199;;2.6728E-05;12.13717165
2.6729E-05;0.007324165;;2.6729E-05;12.14050082
2.673E-05;0.007324131;;2.673E-05;12.14382998
2.6731E-05;0.007324096;;2.6731E-05;12.14715912
2.6732E-05;0.007324061;;2.6732E-05;12.15048825
2.6733E-05;0.007324026;;2.6733E-05;12.15381736
2.6734E-05;0.007323991;;2.6734E-05;12.15714645
2.6735E-05;0.007323955;;2.6735E-05;12.16047553
2.6736E-05;0.007323919;;2.6736E-05;12.1638046
2.6737E-05;0.007323883;;2.6737E-05;12.16713364
2.6738E-05;0.007323847;;2.6738E-05;12.17046267
2.6739E-05;0.007323811;;2.6739E-05;12.17379168
2.674E-05;0.007323774;;2.674E-05;12.17712068
2.6741E-05;0.007323737;;2.6741E-05;12.18044966
2.6742E-05;0.0073237;;2.6742E-05;12.18377862
2.6743E-05;0.007323662;;2.6743E-05;12.18710757
2.6744E-05;0.007323625;;2.6744E-05;12.1904365
2.6745E-05;0.007323587;;2.6745E-05;12.19376541
2.6746E-05;0.007323548;;2.6746E-05;12.1970943
2.6747E-05;0.00732351;;2.6747E-05;12.20042318
2.6747E-05;0.007323506;;2.6747E-05;12.20072222
2.6747E-05;0.007323506;;2.6747E-05;12.20072669
2.67471E-05;0.007323507;;2.67471E-05;12.20073562
2.67471E-05;0.007323508;;2.67471E-05;12.20075349
2.67471E-05;0.007323508;;2.67471E-05;12.20077302
2.67471E-05;0.007323508;;2.67471E-05;12.20080721
2.67471E-05;0.007323509;;2.67471E-05;12.20087217
2.67471E-05;0.007323511;;2.67471E-05;12.20100209
2.67472E-05;0.007323512;;2.67472E-05;12.20126194
2.67474E-05;0.007323512;;2.67474E-05;12.20178163
2.67477E-05;0.00695913;;2.67477E-05;12.20279515
2.6748E-05;0.006726035;;2.6748E-05;12.20374835
2.6748E-05;0.006744417;;2.6748E-05;12.20394138
2.67481E-05;0.006759985;;2.67481E-05;12.20403712
2.67481E-05;0.006789466;;2.67481E-05;12.20422904
2.67483E-05;0.006841151;;2.67483E-05;12.20461516
2.67485E-05;0.006870415;;2.67485E-05;12.20539199
2.67488E-05;0.006711526;;2.67488E-05;12.20626504
2.6749E-05;0.006401631;;2.6749E-05;12.20695442
2.67493E-05;0.005968406;;2.67493E-05;12.20757461
2.67496E-05;0.005182965;;2.67496E-05;12.20839886
2.675E-05;0.004138366;;2.675E-05;12.20924835
2.67502E-05;0.003616398;;2.67502E-05;12.20961375
2.67505E-05;0.002993191;;2.67505E-05;12.21001261
2.67507E-05;0.002413277;;2.67507E-05;12.21034668
2.67512E-05;0.001555605;;2.67512E-05;12.21076854
2.67518E-05;0.000702784;;2.67518E-05;12.21107145
2.67528E-05;-0.000267858;;2.67528E-05;12.2111703
2.67538E-05;-0.000780623;;2.67538E-05;12.21093201
2.67547E-05;-0.000983163;;2.67547E-05;12.21057238
2.67557E-05;-0.000976306;;2.67557E-05;12.21014215
2.67567E-05;-0.000820854;;2.67567E-05;12.20973371
2.67577E-05;-0.000601678;;2.67577E-05;12.2094104
2.67587E-05;-0.000370913;;2.67587E-05;12.20918936
2.67597E-05;-0.000164045;;2.67597E-05;12.20906778
2.67607E-05;-1.17718E-06;;2.67607E-05;12.20903023
2.67617E-05;0.000110601;;2.67617E-05;12.2090551
2.67627E-05;0.000174321;;2.67627E-05;12.20911985
2.67637E-05;0.000198967;;2.67637E-05;12.20920469
2.67647E-05;0.000195955;;2.67647E-05;12.20929444
2.67657E-05;0.000175961;;2.67657E-05;12.20937897
2.67667E-05;0.000147814;;2.67667E-05;12.20945256
2.67677E-05;0.000117578;;2.67677E-05;12.20951287
2.67687E-05;8.92162E-05;;2.67687E-05;12.20955987
2.67697E-05;6.45686E-05;;2.67697E-05;12.20959482
2.67707E-05;4.44474E-05;;2.67707E-05;12.2096196
2.67717E-05;2.85679E-05;;2.67717E-05;12.20963619
2.67727E-05;1.65193E-05;;2.67727E-05;12.20964644
2.67737E-05;7.41984E-06;;2.67737E-05;12.20965188
2.67747E-05;7.0927E-07;;2.67747E-05;12.20965373
2.67757E-05;-4.41044E-06;;2.67757E-05;12.20965289
2.67767E-05;-8.27744E-06;;2.67767E-05;12.20965
2.67777E-05;-1.14449E-05;;2.67777E-05;12.20964552
2.67787E-05;-1.4004E-05;;2.67787E-05;12.20963974
2.67797E-05;-1.63112E-05;;2.67797E-05;12.20963285
2.67807E-05;-1.82933E-05;;2.67807E-05;12.20962498
2.67817E-05;-2.01979E-05;;2.67817E-05;12.20961623
2.67827E-05;-2.18693E-05;;2.67827E-05;12.20960667
2.67837E-05;-2.3512E-05;;2.67837E-05;12.20959636
2.67847E-05;-2.49384E-05;;2.67847E-05;12.20958535
2.67857E-05;-2.63448E-05;;2.67857E-05;12.20957369
2.67867E-05;-2.75348E-05;;2.67867E-05;12.20956145
2.67877E-05;-2.87094E-05;;2.67877E-05;12.20954867
2.67887E-05;-2.96705E-05;;2.67887E-05;12.2095354
2.67897E-05;-3.06262E-05;;2.67897E-05;12.20952169
2.67907E-05;-3.1377E-05;;2.67907E-05;12.2095076
2.67917E-05;-3.21362E-05;;2.67917E-05;12.20949317
2.6792E-05;-3.22876E-05;;2.6792E-05;12.20948854
2.67921E-05;-3.14802E-05;;2.67921E-05;12.2094877
2.67922E-05;-2.84823E-05;;2.67922E-05;12.20948609
2.67925E-05;-1.50511E-05;;2.67925E-05;12.20948377
2.67929E-05;4.20012E-05;;2.67929E-05;12.20948665
2.6793E-05;5.83266E-05;;2.6793E-05;12.20948933
2.6793E-05;5.85576E-05;;2.6793E-05;12.20948939
2.67931E-05;5.90248E-05;;2.67931E-05;12.20948951
2.67931E-05;5.94059E-05;;2.67931E-05;12.2094896
2.67931E-05;5.98559E-05;;2.67931E-05;12.20948972
2.67931E-05;6.03324E-05;;2.67931E-05;12.20948984
2.67931E-05;6.10675E-05;;2.67931E-05;12.20949004
2.67931E-05;6.19323E-05;;2.67931E-05;12.20949028
2.67931E-05;6.35886E-05;;2.67931E-05;12.20949076
2.67931E-05;6.6609E-05;;2.67931E-05;12.20949177
2.67932E-05;7.15391E-05;;2.67932E-05;12.20949392
2.67933E-05;7.73735E-05;;2.67933E-05;12.20949854
2.67936E-05;7.6529E-05;;2.67936E-05;12.20950748
2.67941E-05;4.1041E-05;;2.67941E-05;12.20952075
2.67949E-05;-7.17008E-05;;2.67949E-05;12.20951356
2.67958E-05;-0.000324195;;2.67958E-05;12.2094304
2.67968E-05;-0.000782178;;2.67968E-05;12.20917895
2.67978E-05;-0.001450731;;2.67978E-05;12.20867147
2.67988E-05;-0.00226265;;2.67988E-05;12.20782752
2.67998E-05;-0.003115676;;2.67998E-05;12.20660517
2.68008E-05;-0.003917256;;2.68008E-05;12.20500678
2.68018E-05;-0.004613033;;2.68018E-05;12.20306808
2.68028E-05;-0.005181885;;2.68028E-05;12.20084196
2.68038E-05;-0.005631426;;2.68038E-05;12.19838439
2.68048E-05;-0.005979387;;2.68048E-05;12.19574557
2.68058E-05;-0.006247582;;2.68058E-05;12.19296671
2.68068E-05;-0.006453584;;2.68068E-05;12.19008008
2.68078E-05;-0.006613785;;2.68078E-05;12.18711023
2.68088E-05;-0.006738782;;2.68088E-05;12.18407555
2.68098E-05;-0.006838212;;2.68098E-05;12.18098987
2.68108E-05;-0.006917302;;2.68108E-05;12.17786362
2.68118E-05;-0.006981717;;2.68118E-05;12.17470475
2.68128E-05;-0.007033868;;2.68128E-05;12.17151939
2.68138E-05;-0.007077364;;2.68138E-05;12.16831229
2.68148E-05;-0.007113115;;2.68148E-05;12.16508718
2.68158E-05;-0.007143613;;2.68158E-05;12.16184702
2.68168E-05;-0.007168966;;2.68168E-05;12.15859416
2.68178E-05;-0.00719105;;2.68178E-05;12.15533052
2.68188E-05;-0.007209543;;2.68188E-05;12.15205766
2.68198E-05;-0.007225972;;2.68198E-05;12.14877686
2.68208E-05;-0.007239775;;2.68208E-05;12.14548919
2.68218E-05;-0.007252268;;2.68218E-05;12.14219554
2.68228E-05;-0.007262757;;2.68228E-05;12.13889667
2.68238E-05;-0.00727242;;2.68238E-05;12.13559322
2.68248E-05;-0.007280494;;2.68248E-05;12.13228574
2.68258E-05;-0.007288062;;2.68258E-05;12.12897471
2.68268E-05;-0.007294324;;2.68268E-05;12.12566053
2.68278E-05;-0.007300299;;2.68278E-05;12.12234357
2.68288E-05;-0.007305168;;2.68288E-05;12.11902414
2.68298E-05;-0.007309899;;2.68298E-05;12.11570254
2.68308E-05;-0.007313672;;2.68308E-05;12.112379
2.68318E-05;-0.007317414;;2.68318E-05;12.10905375
2.68328E-05;-0.007320308;;2.68328E-05;12.105727
2.68338E-05;-0.007323249;;2.68338E-05;12.10239892
2.68348E-05;-0.007325429;;2.68348E-05;12.09906967
2.68358E-05;-0.007327715;;2.68358E-05;12.09573941
2.68368E-05;-0.00732931;;2.68368E-05;12.09240827
2.68378E-05;-0.007331054;;2.68378E-05;12.08907637
2.68388E-05;-0.007332166;;2.68388E-05;12.08574382
2.68398E-05;-0.007333462;;2.68398E-05;12.08241072
2.68408E-05;-0.007334175;;2.68408E-05;12.07907717
2.68418E-05;-0.0073351;;2.68418E-05;12.07574324
2.68428E-05;-0.007335484;;2.68428E-05;12.07240902
2.68438E-05;-0.007336103;;2.68438E-05;12.06907457
2.68448E-05;-0.007336218;;2.68448E-05;12.06573995
2.68458E-05;-0.007336586;;2.68458E-05;12.06240522
2.68468E-05;-0.007336482;;2.68468E-05;12.05907043
2.68478E-05;-0.007336645;;2.68478E-05;12.05573563
2.68488E-05;-0.007336366;;2.68488E-05;12.05240085
2.68498E-05;-0.007336364;;2.68498E-05;12.04906614
2.68508E-05;-0.007335945;;2.68508E-05;12.04573153
2.68518E-05;-0.007335811;;2.68518E-05;12.04239704
2.68528E-05;-0.007335283;;2.68528E-05;12.0390627
2.68538E-05;-0.007335045;;2.68538E-05;12.03572853
2.68548E-05;-0.007334431;;2.68548E-05;12.03239456
2.68558E-05;-0.007334112;;2.68558E-05;12.0290608
2.68568E-05;-0.007333435;;2.68568E-05;12.02572727
2.68578E-05;-0.007333054;;2.68578E-05;12.02239397
2.68588E-05;-0.007332331;;2.68588E-05;12.01906093
2.68598E-05;-0.007331904;;2.68598E-05;12.01572815
2.68608E-05;-0.007331149;;2.68608E-05;12.01239564
2.68618E-05;-0.007330689;;2.68618E-05;12.0090634
2.68627E-05;-0.007330021;;2.68627E-05;12.00589804
2.68637E-05;-0.007329389;;2.68637E-05;12.00256636
2.68647E-05;-0.007328752;;2.68647E-05;11.99923496
2.68657E-05;-0.007328109;;2.68657E-05;11.99590386
2.68667E-05;-0.007327464;;2.68667E-05;11.99257304
2.68677E-05;-0.007326819;;2.68677E-05;11.98924253
2.68687E-05;-0.007326173;;2.68687E-05;11.9859123
2.68697E-05;-0.007325529;;2.68697E-05;11.98258237
2.68707E-05;-0.007324887;;2.68707E-05;11.97925273
2.68717E-05;-0.007324248;;2.68717E-05;11.97592338
2.68727E-05;-0.007323614;;2.68727E-05;11.97259432
2.68737E-05;-0.007322985;;2.68737E-05;11.96926555
2.68747E-05;-0.007322361;;2.68747E-05;11.96593706
2.68757E-05;-0.007321743;;2.68757E-05;11.96260885
2.68767E-05;-0.007321133;;2.68767E-05;11.95928093
2.68777E-05;-0.007320528;;2.68777E-05;11.95595328
2.68787E-05;-0.007319932;;2.68787E-05;11.9526259
2.68797E-05;-0.007319344;;2.68797E-05;11.94929879
2.68807E-05;-0.007318764;;2.68807E-05;11.94597195
2.68817E-05;-0.007318192;;2.68817E-05;11.94264537
2.68827E-05;-0.007317631;;2.68827E-05;11.93931904
2.68837E-05;-0.007317077;;2.68837E-05;11.93599297
2.68847E-05;-0.007316535;;2.68847E-05;11.93266715
2.68857E-05;-0.007316001;;2.68857E-05;11.92934158
2.68867E-05;-0.007315479;;2.68867E-05;11.92601624
2.68877E-05;-0.007314966;;2.68877E-05;11.92269114
2.68887E-05;-0.007314466;;2.68887E-05;11.91936627
2.68897E-05;-0.007313976;;2.68897E-05;11.91604162
2.68907E-05;-0.007313498;;2.68907E-05;11.9127172
2.68917E-05;-0.007313033;;2.68917E-05;11.90939298
2.68927E-05;-0.007312581;;2.68927E-05;11.90606898
2.68937E-05;-0.007312142;;2.68937E-05;11.90274518
2.68947E-05;-0.007311717;;2.68947E-05;11.89942158
2.68957E-05;-0.007311307;;2.68957E-05;11.89609816
2.68967E-05;-0.007310912;;2.68967E-05;11.89277493
2.68977E-05;-0.007310532;;2.68977E-05;11.88945187
2.68987E-05;-0.007310169;;2.68987E-05;11.88612899
2.68997E-05;-0.007309823;;2.68997E-05;11.88280626
2.69007E-05;-0.007309496;;2.69007E-05;11.87948369
2.69017E-05;-0.007309187;;2.69017E-05;11.87616126
2.69027E-05;-0.007308899;;2.69027E-05;11.87283897
2.69037E-05;-0.007308632;;2.69037E-05;11.8695168
2.69047E-05;-0.007308386;;2.69047E-05;11.86619475
2.69057E-05;-0.007308164;;2.69057E-05;11.86287281
2.69067E-05;-0.007307967;;2.69067E-05;11.85955096
2.69077E-05;-0.007307795;;2.69077E-05;11.8562292
2.69087E-05;-0.007307651;;2.69087E-05;11.85290751
2.69097E-05;-0.007307534;;2.69097E-05;11.84958587
2.69107E-05;-0.007307447;;2.69107E-05;11.84626429
2.69117E-05;-0.007307391;;2.69117E-05;11.84294273
2.69127E-05;-0.007307368;;2.69127E-05;11.8396212
2.69137E-05;-0.007307379;;2.69137E-05;11.83629966
2.69147E-05;-0.007307425;;2.69147E-05;11.83297812
2.69157E-05;-0.007307508;;2.69157E-05;11.82965654
2.69167E-05;-0.00730763;;2.69167E-05;11.82633492
2.69177E-05;-0.007307791;;2.69177E-05;11.82301323
2.69187E-05;-0.007307993;;2.69187E-05;11.81969146
2.69197E-05;-0.007308238;;2.69197E-05;11.81636959
2.69207E-05;-0.007308526;;2.69207E-05;11.8130476
2.69217E-05;-0.007308859;;2.69217E-05;11.80972547
2.69227E-05;-0.007309237;;2.69227E-05;11.80640317
2.69237E-05;-0.007309662;;2.69237E-05;11.8030807
2.69247E-05;-0.007310134;;2.69247E-05;11.79975802
2.69257E-05;-0.007310653;;2.69257E-05;11.79643511
2.69267E-05;-0.00731122;;2.69267E-05;11.79311196
2.69277E-05;-0.007311834;;2.69277E-05;11.78978853
2.69287E-05;-0.007312495;;2.69287E-05;11.78646482
2.69297E-05;-0.007313202;;2.69297E-05;11.7831408
2.69307E-05;-0.007313954;;2.69307E-05;11.77981645
2.69317E-05;-0.007314749;;2.69317E-05;11.77649174
2.69327E-05;-0.007315587;;2.69327E-05;11.77316667
2.69337E-05;-0.007316465;;2.69337E-05;11.7698412
2.69347E-05;-0.00731738;;2.69347E-05;11.76651533
2.69357E-05;-0.007318329;;2.69357E-05;11.76318903
2.69367E-05;-0.00731931;;2.69367E-05;11.75986229
2.69377E-05;-0.007320319;;2.69377E-05;11.75653511
2.69387E-05;-0.007321352;;2.69387E-05;11.75320745
2.69397E-05;-0.007322406;;2.69397E-05;11.74987933
2.69407E-05;-0.007323476;;2.69407E-05;11.74655072
2.69417E-05;-0.007324558;;2.69417E-05;11.74322162
2.69427E-05;-0.007325646;;2.69427E-05;11.73989203
2.69437E-05;-0.007326739;;2.69437E-05;11.73656194
2.69447E-05;-0.007327829;;2.69447E-05;11.73323135
2.69457E-05;-0.007328913;;2.69457E-05;11.72990028
2.69467E-05;-0.007329988;;2.69467E-05;11.72656871
2.69477E-05;-0.007331047;;2.69477E-05;11.72323666
2.69487E-05;-0.007332087;;2.69487E-05;11.71990412
2.69497E-05;-0.007333105;;2.69497E-05;11.71657113
2.69507E-05;-0.007334098;;2.69507E-05;11.71323767
2.69517E-05;-0.007335061;;2.69517E-05;11.70990377
2.69527E-05;-0.007335993;;2.69527E-05;11.70656944
2.69537E-05;-0.00733689;;2.69537E-05;11.70323469
2.69547E-05;-0.007337751;;2.69547E-05;11.69989955
2.69557E-05;-0.007338575;;2.69557E-05;11.69656402
2.69567E-05;-0.007339359;;2.69567E-05;11.69322813
2.69577E-05;-0.007340103;;2.69577E-05;11.68989188
2.69587E-05;-0.007340807;;2.69587E-05;11.68655531
2.69597E-05;-0.00734147;;2.69597E-05;11.68321843
2.69607E-05;-0.007342092;;2.69607E-05;11.67988126
2.69617E-05;-0.007342674;;2.69617E-05;11.67654381
2.69627E-05;-0.007343216;;2.69627E-05;11.67320611
2.69637E-05;-0.00734372;;2.69637E-05;11.66986817
2.69647E-05;-0.007344186;;2.69647E-05;11.66653001
2.69657E-05;-0.007344616;;2.69657E-05;11.66319165
2.69667E-05;-0.007345011;;2.69667E-05;11.6598531
2.69677E-05;-0.007345372;;2.69677E-05;11.65651437
2.69687E-05;-0.007345703;;2.69687E-05;11.65317549
2.69697E-05;-0.007346003;;2.69697E-05;11.64983647
2.69707E-05;-0.007346274;;2.69707E-05;11.64649731
2.69717E-05;-0.00734652;;2.69717E-05;11.64315804
2.69727E-05;-0.007346741;;2.69727E-05;11.63981866
2.69737E-05;-0.007346938;;2.69737E-05;11.63647919
2.69747E-05;-0.007347114;;2.69747E-05;11.63313963
2.69757E-05;-0.00734727;;2.69757E-05;11.6298
2.69767E-05;-0.007347408;;2.69767E-05;11.6264603
2.69777E-05;-0.007347529;;2.69777E-05;11.62312054
2.69787E-05;-0.007347635;;2.69787E-05;11.61978073
2.69797E-05;-0.007347727;;2.69797E-05;11.61644088
2.69807E-05;-0.007347807;;2.69807E-05;11.61310098
2.69817E-05;-0.007347875;;2.69817E-05;11.60976106
2.69827E-05;-0.007347933;;2.69827E-05;11.6064211
2.69837E-05;-0.007347982;;2.69837E-05;11.60308112
2.69847E-05;-0.007348023;;2.69847E-05;11.59974112
2.69857E-05;-0.007348057;;2.69857E-05;11.5964011
2.69867E-05;-0.007348084;;2.69867E-05;11.59306107
2.69877E-05;-0.007348106;;2.69877E-05;11.58972103
2.69887E-05;-0.007348124;;2.69887E-05;11.58638097
2.69897E-05;-0.007348137;;2.69897E-05;11.58304091
2.69907E-05;-0.007348147;;2.69907E-05;11.57970085
2.69917E-05;-0.007348153;;2.69917E-05;11.57636078
2.69927E-05;-0.007348158;;2.69927E-05;11.57302071
2.69937E-05;-0.007348159;;2.69937E-05;11.56968064
2.69947E-05;-0.00734816;;2.69947E-05;11.56634057
2.69957E-05;-0.007348158;;2.69957E-05;11.56300049
2.69967E-05;-0.007348155;;2.69967E-05;11.55966042
2.69977E-05;-0.007348152;;2.69977E-05;11.55632035
2.69987E-05;-0.007348148;;2.69987E-05;11.55298028
2.69997E-05;-0.007348143;;2.69997E-05;11.54964022
2.70007E-05;-0.007348137;;2.70007E-05;11.54630015
2.70017E-05;-0.007348131;;2.70017E-05;11.54296009
2.70027E-05;-0.007348125;;2.70027E-05;11.53962004
2.70037E-05;-0.007348118;;2.70037E-05;11.53627998
2.70047E-05;-0.007348112;;2.70047E-05;11.53293993
2.70057E-05;-0.007348105;;2.70057E-05;11.52959988
2.70067E-05;-0.007348099;;2.70067E-05;11.52625983
2.70077E-05;-0.007348092;;2.70077E-05;11.52291979
2.70087E-05;-0.007348085;;2.70087E-05;11.51957975
2.70097E-05;-0.007348078;;2.70097E-05;11.51623971
2.70107E-05;-0.007348072;;2.70107E-05;11.51289968
2.70117E-05;-0.007348066;;2.70117E-05;11.50955965
2.70127E-05;-0.007348059;;2.70127E-05;11.50621962
2.70137E-05;-0.007348053;;2.70137E-05;11.50287959
2.70147E-05;-0.007348047;;2.70147E-05;11.49953957
2.70157E-05;-0.007348041;;2.70157E-05;11.49619955
2.70167E-05;-0.007348036;;2.70167E-05;11.49285953
2.70177E-05;-0.007348031;;2.70177E-05;11.48951952
2.70187E-05;-0.007348025;;2.70187E-05;11.4861795
2.70197E-05;-0.00734802;;2.70197E-05;11.48283949
2.70207E-05;-0.007348016;;2.70207E-05;11.47949949
2.70217E-05;-0.00734801;;2.70217E-05;11.47615948
2.70227E-05;-0.007348006;;2.70227E-05;11.47281948
2.70237E-05;-0.007348002;;2.70237E-05;11.46947947
2.70247E-05;-0.007347998;;2.70247E-05;11.46613947
2.70257E-05;-0.007347994;;2.70257E-05;11.46279948
2.70267E-05;-0.007347991;;2.70267E-05;11.45945948
2.70277E-05;-0.007347987;;2.70277E-05;11.45611948
2.70287E-05;-0.007347984;;2.70287E-05;11.45277949
2.70297E-05;-0.007347981;;2.70297E-05;11.4494395
2.70307E-05;-0.007347978;;2.70307E-05;11.44609951
2.70312E-05;-0.007347976;;2.70312E-05;11.44442951
2.70317E-05;-0.007347975;;2.70317E-05;11.44275952
2.70318E-05;-0.007347975;;2.70318E-05;11.44252163
2.7032E-05;-0.007347975;;2.7032E-05;11.44204587
2.7032E-05;-0.007347974;;2.7032E-05;11.44177604
2.70321E-05;-0.007347974;;2.70321E-05;11.44153058
2.70322E-05;-0.007347974;;2.70322E-05;11.44128358
2.70323E-05;-0.007347974;;2.70323E-05;11.44083862
2.70325E-05;-0.007347973;;2.70325E-05;11.44028287
2.70328E-05;-0.007347972;;2.70328E-05;11.43917137
2.70335E-05;-0.007347971;;2.70335E-05;11.43694838
2.70345E-05;-0.007347969;;2.70345E-05;11.4336084
2.70355E-05;-0.007347967;;2.70355E-05;11.43026841
2.70365E-05;-0.007347965;;2.70365E-05;11.42692843
2.70375E-05;-0.007347963;;2.70375E-05;11.42358845
2.70385E-05;-0.007347962;;2.70385E-05;11.42024846
2.70395E-05;-0.007347961;;2.70395E-05;11.41690848
2.70405E-05;-0.00734796;;2.70405E-05;11.4135685
2.70415E-05;-0.007347959;;2.70415E-05;11.41022852
2.70425E-05;-0.007347958;;2.70425E-05;11.40688854
2.70435E-05;-0.007347958;;2.70435E-05;11.40354855
2.70445E-05;-0.007347957;;2.70445E-05;11.40020857
2.70455E-05;-0.007347957;;2.70455E-05;11.39686859
2.70465E-05;-0.007347957;;2.70465E-05;11.39352861
2.70475E-05;-0.007347958;;2.70475E-05;11.39018863
2.70485E-05;-0.007347958;;2.70485E-05;11.38684865
2.70495E-05;-0.007347959;;2.70495E-05;11.38350867
2.70505E-05;-0.007347959;;2.70505E-05;11.38016869
2.70515E-05;-0.00734796;;2.70515E-05;11.37682871
2.70525E-05;-0.007347962;;2.70525E-05;11.37348872
2.70535E-05;-0.007347963;;2.70535E-05;11.37014874
2.70545E-05;-0.007347964;;2.70545E-05;11.36680876
2.70555E-05;-0.007347966;;2.70555E-05;11.36346877
2.70565E-05;-0.007347968;;2.70565E-05;11.36012879
2.70575E-05;-0.00734797;;2.70575E-05;11.3567888
2.70585E-05;-0.007347972;;2.70585E-05;11.35344882
2.70595E-05;-0.007347974;;2.70595E-05;11.35010883
2.70605E-05;-0.007347976;;2.70605E-05;11.34676884
2.70615E-05;-0.007347979;;2.70615E-05;11.34342885
2.70625E-05;-0.007347982;;2.70625E-05;11.34008886
2.70635E-05;-0.007347984;;2.70635E-05;11.33674887
2.70645E-05;-0.007347987;;2.70645E-05;11.33340887
2.70655E-05;-0.007347991;;2.70655E-05;11.33006888
2.70665E-05;-0.007347994;;2.70665E-05;11.32672888
2.70675E-05;-0.007347997;;2.70675E-05;11.32338888
2.70685E-05;-0.007348001;;2.70685E-05;11.32004888
2.70695E-05;-0.007348004;;2.70695E-05;11.31670888
2.70705E-05;-0.007348008;;2.70705E-05;11.31336888
2.70715E-05;-0.007348012;;2.70715E-05;11.31002888
2.70725E-05;-0.007348016;;2.70725E-05;11.30668887
2.70735E-05;-0.00734802;;2.70735E-05;11.30334886
2.70745E-05;-0.007348024;;2.70745E-05;11.30000885
2.70755E-05;-0.007348028;;2.70755E-05;11.29666884
2.70765E-05;-0.007348033;;2.70765E-05;11.29332883
2.70775E-05;-0.007348037;;2.70775E-05;11.28998881
2.70785E-05;-0.007348042;;2.70785E-05;11.28664879
2.70795E-05;-0.007348046;;2.70795E-05;11.28330877
2.70805E-05;-0.007348051;;2.70805E-05;11.27996875
2.70815E-05;-0.007348056;;2.70815E-05;11.27662873
2.70825E-05;-0.00734806;;2.70825E-05;11.2732887
2.70835E-05;-0.007348065;;2.70835E-05;11.26994867
2.70845E-05;-0.00734807;;2.70845E-05;11.26660864
2.70855E-05;-0.007348075;;2.70855E-05;11.26326861
2.70865E-05;-0.00734808;;2.70865E-05;11.25992857
2.70875E-05;-0.007348085;;2.70875E-05;11.25658853
2.70885E-05;-0.007348091;;2.70885E-05;11.25324849
2.70895E-05;-0.007348096;;2.70895E-05;11.24990845
2.70905E-05;-0.007348101;;2.70905E-05;11.24656841
2.70915E-05;-0.007348106;;2.70915E-05;11.24322836
2.70925E-05;-0.007348112;;2.70925E-05;11.23988831
2.70935E-05;-0.007348117;;2.70935E-05;11.23654826
2.70945E-05;-0.007348123;;2.70945E-05;11.2332082
2.70955E-05;-0.007348128;;2.70955E-05;11.22986815
2.70965E-05;-0.007348133;;2.70965E-05;11.22652809
2.70975E-05;-0.007348139;;2.70975E-05;11.22318803
2.70985E-05;-0.007348144;;2.70985E-05;11.21984796
2.70995E-05;-0.00734815;;2.70995E-05;11.21650789
2.71005E-05;-0.007348155;;2.71005E-05;11.21316783
2.71015E-05;-0.007348161;;2.71015E-05;11.20982775
2.71025E-05;-0.007348167;;2.71025E-05;11.20648768
2.71035E-05;-0.007348172;;2.71035E-05;11.2031476
2.71045E-05;-0.007348178;;2.71045E-05;11.19980752
2.71055E-05;-0.007348183;;2.71055E-05;11.19646744
2.71065E-05;-0.007348189;;2.71065E-05;11.19312736
2.71075E-05;-0.007348195;;2.71075E-05;11.18978727
2.71085E-05;-0.0073482;;2.71085E-05;11.18644718
2.71095E-05;-0.007348206;;2.71095E-05;11.18310709
2.71105E-05;-0.007348211;;2.71105E-05;11.17976699
2.71115E-05;-0.007348217;;2.71115E-05;11.17642689
2.71125E-05;-0.007348222;;2.71125E-05;11.1730868
2.71135E-05;-0.007348228;;2.71135E-05;11.16974669
2.71145E-05;-0.007348233;;2.71145E-05;11.16640659
2.71155E-05;-0.007348239;;2.71155E-05;11.16306648
2.71165E-05;-0.007348244;;2.71165E-05;11.15972637
2.71175E-05;-0.00734825;;2.71175E-05;11.15638626
2.71185E-05;-0.007348255;;2.71185E-05;11.15304614
2.71195E-05;-0.007348261;;2.71195E-05;11.14970603
2.71205E-05;-0.007348266;;2.71205E-05;11.14636591
2.71215E-05;-0.007348272;;2.71215E-05;11.14302578
2.71225E-05;-0.007348277;;2.71225E-05;11.13968566
2.71235E-05;-0.007348283;;2.71235E-05;11.13634553
2.71245E-05;-0.007348288;;2.71245E-05;11.1330054
2.71255E-05;-0.007348293;;2.71255E-05;11.12966527
2.71265E-05;-0.007348298;;2.71265E-05;11.12632514
2.71275E-05;-0.007348304;;2.71275E-05;11.122985
